name_distinct,review
"Kerala State, GoGround, batch 88 - 72.0%", sl. pungent
"Kerala State, GoGround, batch 88 - 72.0%", sandy
"Bejofo E., Sambirano, batch 115 - 73.0%",roasted pear
"Bejofo E., Sambirano, batch 115 - 73.0%", cocoa
"Bejofo E., Sambirano, batch 115 - 73.0%", sour
"Kilombero Valley, batch 74 - 75.0%",fatty
"Kilombero Valley, batch 74 - 75.0%", dominant roast
"Kilombero Valley, batch 74 - 75.0%", spice
"Semuliki Forest, Latitude Trading Co, batch 100 - 68.0%",candied
"Semuliki Forest, Latitude Trading Co, batch 100 - 68.0%", sweet cocoa
"Semuliki Forest, Latitude Trading Co, batch 100 - 68.0%", roasty
"Cote d'Ivoire, batch 83 - 67.0%",spice
"Cote d'Ivoire, batch 83 - 67.0%", coconut
Peru - 55.0%,extremely sweet
Peru - 55.0%, vanilla
Peru - 70.0%,vanilla
Peru - 70.0%, strong chemical
Uganda - 75.0%,gritty
Uganda - 75.0%, roasty
Uganda - 75.0%, rubbery
Ghana - 75.0%,gritty
Ghana - 75.0%, cocoa base
Ghana - 75.0%, ashey
Madagascar - 67.0%,sandy
Madagascar - 67.0%, red berry
Madagascar - 67.0%, cocoa
Madagascar - 75.0%,sticky
Madagascar - 75.0%, bitter
Madagascar - 75.0%, nutty
Madagascar - 70.0%,sandy
Madagascar - 70.0%, woody
Madagascar - 70.0%, peanut butter
Madagascar - 63.0%,intense
Madagascar - 63.0%, nutty
Madagascar - 63.0%, cocoa
Tumaco - 70.0%,very sticky
Tumaco - 70.0%, nutty
Tumaco - 70.0%, woody
"Chiapas, Triple Cacao - 72.0%",raisiny
"Chiapas, Triple Cacao - 72.0%", chewy
Dominican - 70.0%,sandy
Dominican - 70.0%, sweet
Dominican - 70.0%, strong vanilla
Upala - 70.0%,sticky
Upala - 70.0%, strong vanilla
Upala - 70.0%, pepper
"Hawai'i Island, Hamakua Coast, Kokoleka - 70.0%",creamy
"Hawai'i Island, Hamakua Coast, Kokoleka - 70.0%", vanilla
"Hawai'i Island, Hamakua Coast, Kokoleka - 70.0%", rich fruit
"Criollo, Hawaii - 70.0%",creamy
"Criollo, Hawaii - 70.0%", burnt nuts
"Criollo, Hawaii - 70.0%", woody
Kaua'i Island - 70.0%,vanilla
Kaua'i Island - 70.0%, brownie
Kaua'i Island - 70.0%, peanut
Puerto Rico - 70.0%,intense vanilla
Puerto Rico - 70.0%, swiss miss
"Hawai'i Island, Choobua, Kona - 70.0%",fatty
"Hawai'i Island, Choobua, Kona - 70.0%", vanilla
"Hawai'i Island, Choobua, Kona - 70.0%", candy-like
"Xocunusco, Chiapas, Pichucalco - 70.0%",vanilla
"Xocunusco, Chiapas, Pichucalco - 70.0%", earthy
"Xocunusco, Chiapas, Pichucalco - 70.0%", caramel
Brazil - 70.0%,strong vanilla
Brazil - 70.0%, nut
Brazil - 70.0%, coffee
Guadalcanal - 73.0%,mild earthy
Guadalcanal - 73.0%, mild cocoa
Guadalcanal - 73.0%, nut
Africa - 75.0%,chalky
Africa - 75.0%, astringent
Africa - 75.0%, vanilla
Ecuador - 70.0%,creamy
Ecuador - 70.0%, nutty
Ecuador - 70.0%, mass market
Cuba - 70.0%,nutty
Cuba - 70.0%, cooling sensation
Santo Domingo - 70.0%,creamy
Santo Domingo - 70.0%, hay
Santo Domingo - 70.0%, nutty
Ecuador - 70.0%,strong vanilla
Ecuador - 70.0%, some spice
Sambirano 2006 - 75.0%,cardboard
Sambirano 2006 - 75.0%, tea-like
Mora Mora 2006 - 73.0%,creamy
Mora Mora 2006 - 73.0%, sublte grape notes
"Davao, Mt. Talamo foothills - 65.0%",sandy
"Davao, Mt. Talamo foothills - 65.0%", sweet
"Davao, Mt. Talamo foothills - 65.0%", cocoa
Chantaburi - 70.0%,gummy
Chantaburi - 70.0%, smokey
Chantaburi - 70.0%, hammy
"O'ahu Island, N. Shore, Waialua Estate - 55.0%",sweet
"O'ahu Island, N. Shore, Waialua Estate - 55.0%", vanilla
"O'ahu Island, N. Shore, Waialua Estate - 55.0%", easter candy
"O'ahu Island, N. Shore, Waialua Estate w/ nibs - 55.0%",creamy
"O'ahu Island, N. Shore, Waialua Estate w/ nibs - 55.0%", crunchy
"O'ahu Island, N. Shore, Waialua Estate w/ nibs - 55.0%", very sweet
Chuao - 70.0%,hammy
Chuao - 70.0%, unrecognizable
Conacado - 74.0%,berry
Conacado - 74.0%, nutty
Conacado - 74.0%, sour
Peru - 74.0%,rubber
Peru - 74.0%, off medicinal
Venezuela - 74.0%,nutty
Venezuela - 74.0%, green
"Ecuador, batch 1212 - 74.0%",soil
"Ecuador, batch 1212 - 74.0%", wet
"Ecuador, batch 1212 - 74.0%", off notes
Colombia - 70.0%,muted
Colombia - 70.0%, nutty
"Hawai'i Island, Hamakua, Hawaiian Crown, b. 176 - 72.0%",oily
"Hawai'i Island, Hamakua, Hawaiian Crown, b. 176 - 72.0%", tangy
"Hawai'i Island, Hamakua, Hawaiian Crown, b. 176 - 72.0%", fruit
"Hawai'i Island, Hamakua, Hawaiian Crown, b. 176 - 72.0%", earthy
"Piura, batch 173 - 72.0%",banana
"Piura, batch 173 - 72.0%", menthol
"Piura, batch 173 - 72.0%", medicinal
"Liberia, batch 174 - 72.0%",molassses
"Liberia, batch 174 - 72.0%", intense
"Liberia, batch 174 - 72.0%", off
"Liberia, batch 174 - 72.0%", herb
"O'ahu Island, Winward,Maunawili district, b. 151 - 72.0%",molasses
"O'ahu Island, Winward,Maunawili district, b. 151 - 72.0%", sweet
"O'ahu Island, Winward,Maunawili district, b. 151 - 72.0%", cocoa
"O'ahu Island, Waiahole, b. 182 - 72.0%",orange
"O'ahu Island, Waiahole, b. 182 - 72.0%", cocoa
Markham Valley - 72.0%,smoke
Markham Valley - 72.0%, fruit
Coto Brus - 72.0%,dried fruit
Coto Brus - 72.0%, balanced
Coto Brus - 72.0%, cocoa
Ucayali - 70.0%,sweet
Ucayali - 70.0%, fatty
Ucayali - 70.0%, fig
"Hawai'i Island, Hilo and Kona regions - 70.0%",dried fruit
"Hawai'i Island, Hilo and Kona regions - 70.0%",spicy
"Hawai'i Island, Hilo and Kona regions - 70.0%",sticky
"Hawai'i Island, Hilo and Kona regions - 70.0%",intense
Grand Cru Dominican Republic - 70.0%,chewy
Grand Cru Dominican Republic - 70.0%, brownie like
Grand Cru Ecuador - 70.0%,grits
Grand Cru Ecuador - 70.0%, roaste brownie
Grand Cru Ghana - 70.0%,cocoa
Grand Cru Ghana - 70.0%, coconut
Kolumbia - 85.0%,coarse
Kolumbia - 85.0%, intense
Kolumbia - 85.0%, nutty
Porcelana - 70.0%,nutty
Porcelana - 70.0%, intense
Porcelana - 70.0%, roasty
Peru - 70.0%,nutty
Peru - 70.0%, roasty
Peru - 70.0%,
Johe - 70.0%,basic
Johe - 70.0%, balanced
Johe - 70.0%, deep cocoa
"San Juan Estate, Cherry Blossoms at Night - 70.0%",heavy roast
"San Juan Estate, Cherry Blossoms at Night - 70.0%", few grits
"San Juan Estate, Cherry Blossoms at Night - 70.0%", rich
Colombia - 75.0%,roasty
Colombia - 75.0%, coffee
Colombia - 75.0%, rubber
"Kakoa Kamili, Both Man & Bird & Beast - 72.0%",sweet
"Kakoa Kamili, Both Man & Bird & Beast - 72.0%", fatty
"Kakoa Kamili, Both Man & Bird & Beast - 72.0%", roasty
"ROIG, 2014 - 70.0%",fruity
"ROIG, 2014 - 70.0%", tangy
"ROIG, 2014 - 70.0%", cocoa
"Maranon, 2014 - 62.0%",delicate
"Maranon, 2014 - 62.0%", caramel
"Maranon, 2014 - 62.0%", peanut
Ecuador - 70.0%,coarse
Ecuador - 70.0%, floral
Ecuador - 70.0%, rum
"A case of the Xerces Blues, triple roast - 70.0%",rich
"A case of the Xerces Blues, triple roast - 70.0%", bright fruit
"Tumbes, Dear Mr. Finley, 2014 - 68.0%",lemon
"Tumbes, Dear Mr. Finley, 2014 - 68.0%", spicy
"Tumbes, Dear Mr. Finley, 2014 - 68.0%", cocoa
Le Chocolat Chaud - 78.0%,grassy
Le Chocolat Chaud - 78.0%, woody
Le Chocolat Chaud - 78.0%, sweet
"Ben Tre, Surprise Valley - 75.0%",intense
"Ben Tre, Surprise Valley - 75.0%", sour
"Ben Tre, Surprise Valley - 75.0%", tart
"Lam Dong, ""Red Poppy"" - 73.0%",earthy
"Lam Dong, ""Red Poppy"" - 73.0%", tobacco
"Lam Dong, ""Red Poppy"" - 73.0%", ashey
"""Peace of Wild Things"" - 72.0%",off notes
"""Peace of Wild Things"" - 72.0%", rubbery
"""Peace of Wild Things"" - 72.0%", hammy
"Tabasco, ""Late for the Train"", batch 12184 - 72.0%",sweet
"Tabasco, ""Late for the Train"", batch 12184 - 72.0%", spicy
"Tabasco, ""Late for the Train"", batch 12184 - 72.0%", dirty
Zorzal Reserve - 72.0%,complex
Zorzal Reserve - 72.0%, creamy
Zorzal Reserve - 72.0%, cherry
Cusco - 70.0%,smokey
Cusco - 70.0%, dirty
Cusco - 70.0%, sour
"San Martin, Allima coop - 80.0%",smoked nuts
"San Martin, Allima coop - 80.0%", tang
"Piura, Norandino coop, cacao blanco - 70.0%",mild orange
"Piura, Norandino coop, cacao blanco - 70.0%", herbaceous
Tabasco - 72.0%,earthy
Tabasco - 72.0%, musty
Tabasco - 72.0%, sweet
"Alto Beni, Walikewa - 72.0%",floral
"Alto Beni, Walikewa - 72.0%", earthy
"Alto Beni, Walikewa - 72.0%", acidic
"Alto Beni, Walikewa - 72.0%", harsh
"Bahia, Catongo - 72.0%",delicate
"Bahia, Catongo - 72.0%", nutty
"Bahia, Catongo - 72.0%", butterscotch
Cacao Nib Crunch - 75.0%,earthy
Cacao Nib Crunch - 75.0%, coffee
Cacao Nib Crunch - 75.0%, roasty
"Pisa, batch 58 - 75.0%",dried fruit
"Pisa, batch 58 - 75.0%", woody
"Pisa, batch 58 - 75.0%", dirty
Tien Giang - 80.0%,creamy
Tien Giang - 80.0%, fatty
Tien Giang - 80.0%, black pepper
Ba Ria - 76.0%,citrus
Dong Nai - 72.0%,roasty
Dong Nai - 72.0%, coffee
"Tien Giang, Gao Co-op - 70.0%",cocoa
"Tien Giang, Gao Co-op - 70.0%", spice
"Tien Giang, Gao Co-op - 70.0%", late sour
Ben Tre - 78.0%,sticky
Ben Tre - 78.0%, pepper
Ben Tre - 78.0%, cinamon
Ben Tre - 78.0%, rich
Lam Dong - 74.0%,melon
Lam Dong - 74.0%, roasty
"Tan Phu Dong, Treasure Island - 75.0%",fatty
"Tan Phu Dong, Treasure Island - 75.0%", heavy roast
"Tan Phu Dong, Treasure Island - 75.0%", nutty
"Tan Phu Dong Island, Heart of Darkness - 85.0%",long
"Tan Phu Dong Island, Heart of Darkness - 85.0%", mild honey
"Tan Phu Dong Island, Heart of Darkness - 85.0%", rich cocoa
Ben Tre - 68.0%,roasty
Ben Tre - 68.0%, rich
Ben Tre - 68.0%, coffee
Ben Tre - 68.0%, nut
"Dak Lak, Batch 2451 - 70.0%",spicy and fragrant
"Dak Nong, Tam Farm - 75.0%",fatty
"Dak Nong, Tam Farm - 75.0%", roasty
"Dak Nong, Tam Farm - 75.0%", nutty
"Matina 1-6, prototype - 65.0%",intense orange
"Matina 1-6, prototype - 65.0%", floral
"Ivory Coast, prototype - 65.0%",chewy
"Ivory Coast, prototype - 65.0%", earthy
"Ivory Coast, prototype - 65.0%", spicy
"Nigeria, prototype - 65.0%",cocoa
"Nigeria, prototype - 65.0%", earth
"Nigeria, prototype - 65.0%", wheat
"Ghana, prototype - 65.0%",intense
"Ghana, prototype - 65.0%", dark berry
"Ghana, prototype - 65.0%", cocoa
Dominican Republic - 74.0%,waxy
Dominican Republic - 74.0%, rubber
Dominican Republic - 74.0%, medicinal
Dominican Republic - 89.0%,fatty
Dominican Republic - 89.0%, rubber
Dominican Republic - 89.0%, medicinal
Alto Beni - 76.0%,sticky
Alto Beni - 76.0%, pungent
Alto Beni - 76.0%, off note
Pisa - 82.0%,sandy
Pisa - 82.0%, earthy
Pisa - 82.0%, sweet edge
Tumaco - 74.0%,sandy
Tumaco - 74.0%, mild floral
Tumaco - 74.0%, mild nutty
Patanemo - 81.0%,sticky
Patanemo - 81.0%, woody
Patanemo - 81.0%, musty
Ocumare de la Costa - 75.0%,dry
Ocumare de la Costa - 75.0%, sticky
Ocumare de la Costa - 75.0%, nutty
Ocumare de la Costa - 75.0%, earthy
"Dominican Republic, Coop - 70.0%",sticky
"Dominican Republic, Coop - 70.0%", earthy
"Dominican Republic, Coop - 70.0%", coffee
"Chuao, Light Roast - 81.0%",gritty
"Chuao, Light Roast - 81.0%", high astringent
"Chuao, Light Roast - 81.0%", sour
Papua New Guinea - 71.0%,gritty
Papua New Guinea - 71.0%, sticky
Papua New Guinea - 71.0%, smoke
Papua New Guinea - 71.0%,hammy
"Chuao, Med. Roast - 76.0%",sandy
"Chuao, Med. Roast - 76.0%", strawberry
"Chuao, Med. Roast - 76.0%", sour
"Chuao, Dark Roast - 70.0%",dry
"Chuao, Dark Roast - 70.0%", sandy
"Chuao, Dark Roast - 70.0%", intense
"Chuao, Dark Roast - 70.0%", berry
San Martin - 75.0%,orange
San Martin - 75.0%,lemon
San Martin - 75.0%,coffee ground
Conacado - 73.0%,dry
Conacado - 73.0%, gritty
Conacado - 73.0%, red berry
Conacado - 73.0%, coffee
Brooklyn Blend - 72.0%,rich cocoa
Brooklyn Blend - 72.0%, coffee
Brooklyn Blend - 72.0%, roasty
Moho River - 70.0%,gritty
Moho River - 70.0%, tangy
Moho River - 70.0%, cocoa
"La Red de Guanconejo, N. Highlands coop - 74.0%",gritty
"La Red de Guanconejo, N. Highlands coop - 74.0%", raspberry
"La Red de Guanconejo, N. Highlands coop - 74.0%", sour
Madagascar - 72.0%,gritty
Madagascar - 72.0%, overly tart
Madagascar - 72.0%, sour
Chuao - 73.0%,gritty
Chuao - 73.0%, sour
Chuao - 73.0%, sweet
"Shake Shack, Peru, Mad., Dom. Rep. - 73.0%",gritty
"Shake Shack, Peru, Mad., Dom. Rep. - 73.0%", fruit
"Shake Shack, Peru, Mad., Dom. Rep. - 73.0%", tart
"Shake Shack, Peru, Mad., Dom. Rep. - 73.0%", rich
"French Laundry 20th Anniversary, Peru, Belize - 75.0%",tart
"French Laundry 20th Anniversary, Peru, Belize - 75.0%", deep choco
Guatemala - 76.0%,mild bitter
Guatemala - 76.0%, citrus
Guatemala - 76.0%, intense
Tanzania - 74.0%,green
Tanzania - 74.0%, vegetal
Tanzania - 74.0%, mild spice
"Malekula P., 2013 - 72.0%",sticky
"Malekula P., 2013 - 72.0%", butterscotch
"Malekula P., 2013 - 72.0%", nutty
"PNG, Vanuatu, Mad; 2013 h. - 70.0%",nutty
"PNG, Vanuatu, Mad; 2013 h. - 70.0%", fruity
"PNG, Vanuatu, Mad; 2013 h. - 70.0%", spicy
"Somia, 2013 - 68.0%",sticky
"Somia, 2013 - 68.0%", red fruit
"Kulili P., 2013 - 74.0%",creamy
"Kulili P., 2013 - 74.0%", grassy
"Kulili P., 2013 - 74.0%", smoke
"Kulili P., 2013 - 74.0%", nut
"Kuia Estate, Hawaii, lot 083122 - 70.0%",sweet
"Kuia Estate, Hawaii, lot 083122 - 70.0%", banana
"Kuia Estate, Hawaii, lot 083122 - 70.0%", mild sour orange
Maya Mountain - 70.0%,heavy roast
Maya Mountain - 70.0%, smoke
Elvesia - 70.0%,roasty
Elvesia - 70.0%, coffee
Tumbes - 82.0%,intense
Tumbes - 82.0%, burnt
Tumbes - 82.0%, bitter
Tumbes - 82.0%, spice
"Morropon, Norandiono Coop, Piura - 63.0%",sweet
"Morropon, Norandiono Coop, Piura - 63.0%", cherry
"Morropon, Norandiono Coop, Piura - 63.0%", cream
"Morropon, Norandiono Coop, Piura - 63.0%", raisin
"Hawai'i Island, Big Island, Mauna Kea - 70.0%",nutty
"Hawai'i Island, Big Island, Mauna Kea - 70.0%", cheese
"Hawai'i Island, Big Island, Mauna Kea - 70.0%", savory
"Dak Nong, Marou Cacao - 75.0%",roasty
"Dak Nong, Marou Cacao - 75.0%", hammy
"Dak Nong, Marou Cacao - 75.0%", dirty
"Akesson P., Sambirano - 65.0%",sweet edge
"Akesson P., Sambirano - 65.0%", sour fruit
Hispaniola - 72.0%,gritty
Hispaniola - 72.0%, sweet
Hispaniola - 72.0%, earthy
"Cahabon E., ""Adioesmac"" - 70.0%",musty
"Cahabon E., ""Adioesmac"" - 70.0%", woody
"Cahabon E., ""Adioesmac"" - 70.0%", rubbery
"Cahabon E., ""Adioesmac"" - 70.0%", roasty
"Maya Mountain, Toledo - 70.0%",cocoa
"Maya Mountain, Toledo - 70.0%", strawberry
Bolivia - 70.0%,pungent
Bolivia - 70.0%, off
Venezuela - 70.0%,molasses
Venezuela - 70.0%, sweet
Venezuela - 70.0%, choco
Belize - 70.0%,spicy
Belize - 70.0%, metallic
Belize - 70.0%, molasses
"Nicaragua, w/ inbs - 70.0%",fatty
"Nicaragua, w/ inbs - 70.0%", sligthly bland
"Nicaragua, w/ inbs - 70.0%", earthy
Dominican Republic - 70.0%,high roast
Dominican Republic - 70.0%, nutty
Dominican Republic - 70.0%, deep choco
"Camino Verde, Duran Region - 85.0%",floral
"Camino Verde, Duran Region - 85.0%", earthy
"Camino Verde, Duran Region - 85.0%", bitter
"Oko Caribe, El Cibao, 2018 Harvest - 70.0%",dry
"Oko Caribe, El Cibao, 2018 Harvest - 70.0%", floral
"Oko Caribe, El Cibao, 2018 Harvest - 70.0%", dirty
"Oko Caribe, El Cibao, 2018 Harvest - 70.0%", coconut
"Kablon Farms, Mindanao Island, 2018 harvest - 70.0%",smooth
"Kablon Farms, Mindanao Island, 2018 harvest - 70.0%", coconut
"Kablon Farms, Mindanao Island, 2018 harvest - 70.0%", cocoa
"Kokoa Kamili, 2018 harvest, Mbingu Village - 70.0%",creamy
"Kokoa Kamili, 2018 harvest, Mbingu Village - 70.0%", coconut
"Kokoa Kamili, 2018 harvest, Mbingu Village - 70.0%", cocoa
Madagascar - 80.0%,sticky
Madagascar - 80.0%, tart
Madagascar - 80.0%, slight burnt
Madagascar - 72.0%,uneven
Madagascar - 72.0%, smokey
Madagascar - 72.0%, hammy
Honduras - 80.0%,intense
Honduras - 80.0%, ham
Honduras - 80.0%, butterscotch
"La Tronca, Matagalpa - 70.0%",acidic
"La Tronca, Matagalpa - 70.0%", pomegrant
"La Tronca, Matagalpa - 70.0%", brownie
Honduras - 70.0%,intense
Honduras - 70.0%, grassy
Honduras - 70.0%, spicy
Honduras - 70.0%, rich
"La Tronca, Matagalpa - 80.0%",dried fruit
"La Tronca, Matagalpa - 80.0%", rich cocoa
El Salvador - 80.0%,fatty
El Salvador - 80.0%, bitter
El Salvador - 80.0%, woody
El Salvador - 80.0%, roasty
El Salvador - 70.0%,dairy
El Salvador - 70.0%, caramel
"Fazenda Bonanca, Bahia - 75.0%",earthy
"Fazenda Bonanca, Bahia - 75.0%", floral
"Fazenda Bonanca, Bahia - 75.0%", rubbery
"Fazenda Sempre Firme P., Bahia, batch 7 - 70.0%",fatty
"Fazenda Sempre Firme P., Bahia, batch 7 - 70.0%", creamy
"Fazenda Sempre Firme P., Bahia, batch 7 - 70.0%", olive
"Akesson Estate, batch 10 - 72.0%",creamy
"Akesson Estate, batch 10 - 72.0%", fatty
"Akesson Estate, batch 10 - 72.0%", mild cherry
"Patovaki, Paspaskato Is - 72.0%",roasty/smokey
"Patovaki, Paspaskato Is - 72.0%", high acidity
Tenaru - 67.0%,dried fruit
Tenaru - 67.0%, mild hammy
South America - 70.0%,accesible
South America - 70.0%, simple cocoa note
Piura Blanco - 70.0%,grape
Piura Blanco - 70.0%, mild smoke
Piura Blanco - 70.0%, sandy
Carre Amer - 60.0%,sweet
Carre Amer - 60.0%, crisp nibs
Carre Grand Noir - 85.0%,bitter coffee flavor
Noir Infini - 99.0%,smooth
Noir Infini - 99.0%, bold
Noir Infini - 99.0%, bitter
Tamarina - 70.0%,creamy
Tamarina - 70.0%, licorice
Tamarina - 70.0%, herbs
Los Ancones P. - 67.0%,creamy
Los Ancones P. - 67.0%, raisins
Los Ancones P. - 67.0%, licorice
Mangaro P. - 65.0%,grapefruit
Mangaro P. - 65.0%, spices
Maralumi P. - 64.0%,tropical fruit and mild smoke
"Carenero Superior, Concepcion - 66.0%",cocoa
"Carenero Superior, Concepcion - 66.0%", orange
Vila Gracinda - 67.0%,creamy
Vila Gracinda - 67.0%, smoke
Vila Gracinda - 67.0%, raspberry
"Chiapas, Mokaya P. - 66.0%",raisins
"Chiapas, Mokaya P. - 66.0%", melon
El Jardin - 69.0%,sandy
El Jardin - 69.0%, earthy
El Jardin - 69.0%, fatty
Riachuelo Plantation - 70.0%,sandy
Riachuelo Plantation - 70.0%, grits
Riachuelo Plantation - 70.0%, nutty
Riachuelo Plantation - 70.0%, vanilla
La Laguna Plantation - 70.0%,dairy
La Laguna Plantation - 70.0%, cocoa
La Laguna Plantation - 70.0%, fatty
La Laguna Plantation - 70.0%, apple
Houseblend - 65.0%,chemical
Houseblend - 65.0%, salt
Houseblend - 65.0%, wtf
Alto Beni - 75.0%,sticky
Alto Beni - 75.0%, cardboard
Alto Beni - 75.0%,why bother
"Balinese, Java - 70.0%",leather
"Balinese, Java - 70.0%", salt
La Red - 75.0%,molassses
La Red - 75.0%, palm
La Red - 75.0%, spicy
Belize - 80.0%,strawberry
Belize - 80.0%, cream
Belize - 80.0%, spice
Kokoa Kamili - 75.0%,banana
Kokoa Kamili - 75.0%, melon
Kokoa Kamili - 75.0%, fatty
Maya Mountain - 80.0%,woody
Maya Mountain - 80.0%, lemon
Maya Mountain - 80.0%, mild bitter
San Juan Estate - 70.0%,black pepper
San Juan Estate - 70.0%, dairy
"Matagalpa, Cacao Bisiesto - 70.0%",rum
"Matagalpa, Cacao Bisiesto - 70.0%", herbal
"Matagalpa, Cacao Bisiesto - 70.0%", rich
Oko Caribe - 75.0%,spicy
Oko Caribe - 75.0%, rich
Oko Caribe - 75.0%, mint
"Patanemo, Epoch, Donaldo - 75.0%",nutty
"Patanemo, Epoch, Donaldo - 75.0%", grassy
"Patanemo, Epoch, Donaldo - 75.0%", woody
"Oko Caribe, hispaniola, 2017 harvest - 70.0%",fatty
"Oko Caribe, hispaniola, 2017 harvest - 70.0%", simple
Idukki - 70.0%,candy spices
Idukki - 70.0%, sweet
"Maranon, 2017 harvest - 70.0%",complex
"Maranon, 2017 harvest - 70.0%", true to origin
"San Jose, Toledo, 2017 harvest - 70.0%",grape
"San Jose, Toledo, 2017 harvest - 70.0%", cocoa
Ecuador - 70.0%,wine
Ecuador - 70.0%, brownie batter
Ecuador - 70.0%,unrefined
Ecuador - 70.0%, burnt nuts
Ecuador - 70.0%, vanilla
"Los Rios, Arriba, 2017 Harvest - 70.0%",sandy
"Los Rios, Arriba, 2017 Harvest - 70.0%", nutmeg
"Los Rios, Arriba, 2017 Harvest - 70.0%", astringent
"Kaithapara Village, Idukki, Kerala, 2017 H. - 74.0%",dry
"Kaithapara Village, Idukki, Kerala, 2017 H. - 74.0%", sandy
"Kaithapara Village, Idukki, Kerala, 2017 H. - 74.0%", empty
"Kaithapara Village, Idukki, Kerala, 2017 H. - 74.0%", sweet
"Fazenda Leolinad, Bahia, 2017 H. - 76.0%",dry
"Fazenda Leolinad, Bahia, 2017 H. - 76.0%", sandy
"Fazenda Leolinad, Bahia, 2017 H. - 76.0%", dirt
"Fazenda Leolinad, Bahia, 2017 H. - 76.0%", empty
Bocas del Toro - 75.0%,sandy
Bocas del Toro - 75.0%, green
Bocas del Toro - 75.0%, grassy
Bocas del Toro - 75.0%, harsh
Kaithapara - 74.0%,unripe fruit
Kaithapara - 74.0%, sour
Kaithapara - 74.0%, watery
Kilombero Valley - 90.0%,sandy
Kilombero Valley - 90.0%, bitter
Kilombero Valley - 90.0%, sour fruit
Bahia - 70.0%,intense
Bahia - 70.0%, sour
Bahia - 70.0%, hammy
Ben Tre - 70.0%,cocounut
Ben Tre - 70.0%, late sour
Ambanja - 70.0%,cocoa
Ambanja - 70.0%, mild pear
Ambanja - 70.0%, sticky
"Piura Gran Blanco, Sisyu & Kiriyana Phoenix - 70.0%",grape
"Piura Gran Blanco, Sisyu & Kiriyana Phoenix - 70.0%", thick
"Piura Gran Blanco, Sisyu & Kiriyana Phoenix - 70.0%", chewy
Ecuador - 77.0%,dry
Ecuador - 77.0%, coffee notes from roaster
"Ecuador, lot# 181220 - 67.0%",sandy
"Ecuador, lot# 181220 - 67.0%", harsh
"Ecuador, lot# 181220 - 67.0%", floral
"Acul-du-Nord, 2015 - 70.0%",gritty
"Acul-du-Nord, 2015 - 70.0%", sweet
"Acul-du-Nord, 2015 - 70.0%", earty
Papua New Guinea - 72.0%,few grits
Papua New Guinea - 72.0%, intense smoke
Madagascar - 72.0%,tangy
Madagascar - 72.0%, roasty
Madagascar - 72.0%, ham
India - 65.0%,sweet
India - 65.0%, licoric
Vietnam - 65.0%,slight grainy
Vietnam - 65.0%, roasty
Vietnam - 65.0%, spicy
Kokoa Kamili - 72.0%,complex
Kokoa Kamili - 72.0%, fruit
Kokoa Kamili - 72.0%, nut
Kokoa Kamili - 72.0%, rich
Vietnam - 70.0%,sour fig
Vietnam - 70.0%, cocoa
Vietnam - 70.0%, creamy
Vietnam - 70.0%, fatty
"Bahia, Fazenda Venturosa - 70.0%",coarse
"Bahia, Fazenda Venturosa - 70.0%", smokey
"Bahia, Fazenda Venturosa - 70.0%", citrus
"Fazenda Camboa, Bahia - 75.0%",sticky
"Fazenda Camboa, Bahia - 75.0%", blackberry
"Fazenda Camboa, Bahia - 75.0%", acidic
"Puerto Rico, 2018 harvest - 70.0%",powdery
"Puerto Rico, 2018 harvest - 70.0%", intense
"Puerto Rico, 2018 harvest - 70.0%", floral
Tumaco - 65.0%,vanilla
Tumaco - 65.0%, artificial
Tumaco - 65.0%, sweet
"Umoho R., Toledo District, San Felipe - 67.0%",rough
"Umoho R., Toledo District, San Felipe - 67.0%", sweet
"Umoho R., Toledo District, San Felipe - 67.0%", dairy
"Umoho R., Toledo District, San Felipe - 67.0%", vanilla
Toledo District - 72.0%,strawberry
Toledo District - 72.0%, blueberry
"Toledo District, w/ nibs - 73.0%",basic cocoa
Brazil - 72.0%,dirty
Brazil - 72.0%, rubbery
Brazil - 72.0%, spicy
"Kombone Village, 2018 Harvest - 68.0%",earthy
Gola Rainforest - 72.0%,roasty
Gola Rainforest - 72.0%, honey
Gola Rainforest - 72.0%, sweet
Zorzal Estate - 70.0%,dark berry
Zorzal Estate - 70.0%, earthy
Kokoa Kamili - 72.0%,cocoa
Kokoa Kamili - 72.0%, fig
Kokoa Kamili - 72.0%, classic
"Bejofo, batch 7 - 70.0%",creamy
"Bejofo, batch 7 - 70.0%", off note
"Bejofo, batch 7 - 70.0%", rubbery
"Bejofo, batch 7 - 70.0%", petro
"Zorzal, batch 8 - 70.0%",dark fruit
"Zorzal, batch 8 - 70.0%", slight harsh molasses
Indonesia - 70.0%,intense
Indonesia - 70.0%, smokey
Indonesia - 70.0%, floral
La Red - 70.0%,overly intense
La Red - 70.0%, tart
La Red - 70.0%, red fruit
