id,manufacturer,company_location,year_reviewed,bean_origin,bar_name,cocoa_percent,num_ingredients,rating,name_distinct
903,Lillie Belle,Estados Unidos,2012,Bolivia,"Bolivia, Wild Thing",68.0,2.0,3.5,"Bolivia, Wild Thing - 68.0%"
947,Lillie Belle,Estados Unidos,2012,Bolivia,Wild Thing,68.0,2.0,3.5,Wild Thing - 68.0%
903,Lillie Belle,Estados Unidos,2012,Peru,La Selva,68.0,2.0,3.75,La Selva - 68.0%
157,Lindt & Sprungli,Suiza,2007,Blend,Excellence (US Version),85.0,4.0,3.0,Excellence (US Version) - 85.0%
2538,Lirio,Estados Unidos,2020,Sierra Leone,"Gola Rainforest, batch 920",72.0,2.0,2.5,"Gola Rainforest, batch 920 - 72.0%"
2538,Lirio,Estados Unidos,2020,India,"Anamalai, batch 970",72.0,2.0,3.0,"Anamalai, batch 970 - 72.0%"
2538,Lirio,Estados Unidos,2020,Vietnam,"Tien Giang, batch 970",72.0,2.0,3.0,"Tien Giang, batch 970 - 72.0%"
1049,Loiza,Puerto Rico,2013,Puerto Rico,Puerto Rico,65.0,5.0,2.5,Puerto Rico - 65.0%
1093,Lonohana,Estados Unidos,2013,U.S.A.,"O'ahu Island, Opaeula Estate, Nene, CG Exclusive",71.0,4.0,3.0,"O'ahu Island, Opaeula Estate, Nene, CG Exclusive - 71.0%"
1097,Lonohana,Estados Unidos,2013,U.S.A.,"O'ahu Island, Opaeula Estate, Ele'ele",72.0,4.0,3.0,"O'ahu Island, Opaeula Estate, Ele'ele - 72.0%"
1097,Lonohana,Estados Unidos,2013,U.S.A.,"Hawai'i Island, Hawaiian Crown, Kona Vanilla",70.0,4.0,3.5,"Hawai'i Island, Hawaiian Crown, Kona Vanilla - 70.0%"
1395,Lonohana,Estados Unidos,2014,U.S.A.,"O'ahu Island, Haleiwa E, 2014",65.0,4.0,3.25,"O'ahu Island, Haleiwa E, 2014 - 65.0%"
1383,Lonohana,Estados Unidos,2014,U.S.A.,"O'ahu Island, Haleiwa, Lonohana E., Kanahiku",70.0,2.0,3.75,"O'ahu Island, Haleiwa, Lonohana E., Kanahiku - 70.0%"
1395,Lonohana,Estados Unidos,2014,U.S.A.,"O'ahu Island, Haleiwa E, 2014",75.0,4.0,3.75,"O'ahu Island, Haleiwa E, 2014 - 75.0%"
2590,Loon,Estados Unidos,2021,Bolivia,Alto Beni,70.0,3.0,2.75,Alto Beni - 70.0%
2586,Loon,Estados Unidos,2021,Belize,Maya Mountain,75.0,3.0,3.0,Maya Mountain - 75.0%
1502,Love Bar,Estados Unidos,2015,Nicaragua,Nicaragua,75.0,2.0,2.0,Nicaragua - 75.0%
2194,Love Brown,Taiwan,2018,Nicaragua,Medalla,75.0,2.0,2.5,Medalla - 75.0%
2194,Love Brown,Taiwan,2018,Sumatra,Sumatra,70.0,2.0,3.0,Sumatra - 70.0%
2198,Love Brown,Taiwan,2018,Nicaragua,O'Payo,80.0,2.0,3.25,O'Payo - 80.0%
2198,Love Brown,Taiwan,2018,Nicaragua,Chuno,78.0,2.0,3.5,Chuno - 78.0%
1976,Luisa Abram,Baasil,2017,Brazil,"Rio Purus, 2016 Harvest",81.0,2.0,3.25,"Rio Purus, 2016 Harvest - 81.0%"
2238,Luisa Abram,Baasil,2018,Brazil,"Rio Acara, Wild Amazon",70.0,2.0,3.0,"Rio Acara, Wild Amazon - 70.0%"
2692,Luisa Abram,Baasil,2021,Brazil,Wild Jurua (limited edition for Caputo's),70.0,3.0,3.25,Wild Jurua (limited edition for Caputo's) - 70.0%
2518,Luisa's Vegan,Reiuno Unido,2020,Papua New Guinea,Karkar Island,72.0,3.0,3.25,Karkar Island - 72.0%
552,Luker,Colombia,2010,Blend,"Selva, Colombia, Ecuador",46.0,5.0,2.75,"Selva, Colombia, Ecuador - 46.0%"
552,Luker,Colombia,2010,Blend,"Macondo, Colombia, Ecuador",60.0,5.0,3.0,"Macondo, Colombia, Ecuador - 60.0%"
552,Luker,Colombia,2010,Blend,"Misterio, Colombia, Ecuador",58.0,5.0,3.0,"Misterio, Colombia, Ecuador - 58.0%"
552,Luker,Colombia,2010,Colombia,Santander,65.0,5.0,3.5,Santander - 65.0%
2506,Lumineux,Estados Unidos,2020,India,"Kerala State, GoGround, batch 88",72.0,3.0,3.0,"Kerala State, GoGround, batch 88 - 72.0%"
2502,Lumineux,Estados Unidos,2020,Madagascar,"Bejofo E., Sambirano, batch 115",73.0,3.0,3.25,"Bejofo E., Sambirano, batch 115 - 73.0%"
2502,Lumineux,Estados Unidos,2020,Tanzania,"Kilombero Valley, batch 74",75.0,3.0,3.25,"Kilombero Valley, batch 74 - 75.0%"
2506,Lumineux,Estados Unidos,2020,Uganda,"Semuliki Forest, Latitude Trading Co, batch 100",68.0,3.0,3.25,"Semuliki Forest, Latitude Trading Co, batch 100 - 68.0%"
2506,Lumineux,Estados Unidos,2020,Ivory Coast,"Cote d'Ivoire, batch 83",67.0,3.0,3.5,"Cote d'Ivoire, batch 83 - 67.0%"
552,Machu Picchu Trading Co.,Perú,2010,Peru,Peru,55.0,,2.25,Peru - 55.0%
721,Machu Picchu Trading Co.,Perú,2011,Peru,Peru,70.0,,1.5,Peru - 70.0%
2426,MaDe Atlantic City Chocolate Bar,Estados Unidos,2019,Uganda,Uganda,75.0,3.0,2.5,Uganda - 75.0%
2430,MaDe Atlantic City Chocolate Bar,Estados Unidos,2019,Ghana,Ghana,75.0,3.0,2.75,Ghana - 75.0%
284,Madecasse (Cinagra),Madagascar,2008,Madagascar,Madagascar,67.0,5.0,3.5,Madagascar - 67.0%
288,Madecasse (Cinagra),Madagascar,2008,Madagascar,Madagascar,75.0,5.0,3.5,Madagascar - 75.0%
284,Madecasse (Cinagra),Madagascar,2008,Madagascar,Madagascar,70.0,5.0,3.75,Madagascar - 70.0%
284,Madecasse (Cinagra),Madagascar,2008,Madagascar,Madagascar,63.0,5.0,4.0,Madagascar - 63.0%
2664,Madhu,Estados Unidos,2021,Colombia,Tumaco,70.0,2.0,2.5,Tumaco - 70.0%
607,Madre,Estados Unidos,2010,Mexico,"Chiapas, Triple Cacao",72.0,4.0,2.75,"Chiapas, Triple Cacao - 72.0%"
672,Madre,Estados Unidos,2011,Dominican Republic,Dominican,70.0,4.0,2.5,Dominican - 70.0%
693,Madre,Estados Unidos,2011,Costa Rica,Upala,70.0,4.0,2.75,Upala - 70.0%
991,Madre,Estados Unidos,2012,U.S.A.,"Hawai'i Island, Hamakua Coast, Kokoleka",70.0,4.0,3.25,"Hawai'i Island, Hamakua Coast, Kokoleka - 70.0%"
995,Madre,Estados Unidos,2012,U.S.A.,"Criollo, Hawaii",70.0,4.0,3.25,"Criollo, Hawaii - 70.0%"
995,Madre,Estados Unidos,2012,U.S.A.,Kaua'i Island,70.0,4.0,3.5,Kaua'i Island - 70.0%
1085,Madre,Estados Unidos,2013,Puerto Rico,Puerto Rico,70.0,4.0,2.75,Puerto Rico - 70.0%
1089,Madre,Estados Unidos,2013,U.S.A.,"Hawai'i Island, Choobua, Kona",70.0,4.0,2.75,"Hawai'i Island, Choobua, Kona - 70.0%"
1089,Madre,Estados Unidos,2013,Mexico,"Xocunusco, Chiapas, Pichucalco",70.0,4.0,2.75,"Xocunusco, Chiapas, Pichucalco - 70.0%"
1085,Madre,Estados Unidos,2013,Brazil,Brazil,70.0,4.0,3.5,Brazil - 70.0%
1940,Madre,Estados Unidos,2017,Solomon Islands,Guadalcanal,73.0,2.0,3.5,Guadalcanal - 73.0%
300,Maglio,Italia,2008,Tanzania,Africa,75.0,4.0,2.0,Africa - 75.0%
308,Maglio,Italia,2008,Ecuador,Ecuador,70.0,4.0,3.0,Ecuador - 70.0%
308,Maglio,Italia,2008,Cuba,Cuba,70.0,5.0,3.25,Cuba - 70.0%
308,Maglio,Italia,2008,Dominican Republic,Santo Domingo,70.0,5.0,3.75,Santo Domingo - 70.0%
531,Majani,Italia,2010,Ecuador,Ecuador,70.0,4.0,2.0,Ecuador - 70.0%
184,Malagasy (Chocolaterie Robert),Madagascar,2007,Madagascar,Sambirano 2006,75.0,4.0,2.75,Sambirano 2006 - 75.0%
184,Malagasy (Chocolaterie Robert),Madagascar,2007,Madagascar,Mora Mora 2006,73.0,4.0,3.5,Mora Mora 2006 - 73.0%
1121,Malagos,Filipinas,2013,Philippines,"Davao, Mt. Talamo foothills",65.0,5.0,3.5,"Davao, Mt. Talamo foothills - 65.0%"
2226,Malai,Tailandia,2018,Thailand,Chantaburi,70.0,3.0,2.75,Chantaburi - 70.0%
311,Malie Kai (Guittard),Estados Unidos,2009,U.S.A.,"O'ahu Island, N. Shore, Waialua Estate",55.0,5.0,2.75,"O'ahu Island, N. Shore, Waialua Estate - 55.0%"
502,Malie Kai (Guittard),Estados Unidos,2010,U.S.A.,"O'ahu Island, N. Shore, Waialua Estate w/ nibs",55.0,5.0,3.5,"O'ahu Island, N. Shore, Waialua Estate w/ nibs - 55.0%"
1856,Malmo,Suecia,2016,Venezuela,Chuao,70.0,3.0,3.0,Chuao - 70.0%
821,Mana,Estados Unidos,2012,Dominican Republic,Conacado,74.0,3.0,3.75,Conacado - 74.0%
1219,Mana,Estados Unidos,2014,Peru,Peru,74.0,3.0,2.5,Peru - 74.0%
1219,Mana,Estados Unidos,2014,Venezuela,Venezuela,74.0,3.0,2.75,Venezuela - 74.0%
1446,Mana,Estados Unidos,2015,Ecuador,"Ecuador, batch 1212",74.0,2.0,2.5,"Ecuador, batch 1212 - 74.0%"
1331,Manifesto Cacao,Colombia,2014,Colombia,Colombia,70.0,4.0,2.75,Colombia - 70.0%
1007,Manoa,Estados Unidos,2012,U.S.A.,"Hawai'i Island, Hamakua, Hawaiian Crown, b. 176",72.0,3.0,2.75,"Hawai'i Island, Hamakua, Hawaiian Crown, b. 176 - 72.0%"
1007,Manoa,Estados Unidos,2012,Peru,"Piura, batch 173",72.0,3.0,3.0,"Piura, batch 173 - 72.0%"
1003,Manoa,Estados Unidos,2012,Liberia,"Liberia, batch 174",72.0,3.0,3.25,"Liberia, batch 174 - 72.0%"
1007,Manoa,Estados Unidos,2012,U.S.A.,"O'ahu Island, Winward,Maunawili district, b. 151",72.0,3.0,3.25,"O'ahu Island, Winward,Maunawili district, b. 151 - 72.0%"
1089,Manoa,Estados Unidos,2013,U.S.A.,"O'ahu Island, Waiahole, b. 182",72.0,3.0,3.75,"O'ahu Island, Waiahole, b. 182 - 72.0%"
1522,Manoa,Estados Unidos,2015,Papua New Guinea,Markham Valley,72.0,3.0,3.5,Markham Valley - 72.0%
1522,Manoa,Estados Unidos,2015,Costa Rica,Coto Brus,72.0,3.0,3.75,Coto Brus - 72.0%
2032,Manoa,Estados Unidos,2017,Peru,Ucayali,70.0,3.0,3.25,Ucayali - 70.0%
2442,Manoa,Estados Unidos,2019,U.S.A.,"Hawai'i Island, Hilo and Kona regions",70.0,3.0,3.5,"Hawai'i Island, Hilo and Kona regions - 70.0%"
871,Manufaktura Czekolady,Polonia,2012,Dominican Republic,Grand Cru Dominican Republic,70.0,2.0,3.25,Grand Cru Dominican Republic - 70.0%
875,Manufaktura Czekolady,Polonia,2012,Ecuador,Grand Cru Ecuador,70.0,2.0,3.25,Grand Cru Ecuador - 70.0%
871,Manufaktura Czekolady,Polonia,2012,Ghana,Grand Cru Ghana,70.0,2.0,3.5,Grand Cru Ghana - 70.0%
1279,Manufaktura Czekolady,Polonia,2014,Colombia,Kolumbia,85.0,2.0,3.5,Kolumbia - 85.0%
1255,Manufaktura Czekolady,Polonia,2014,Venezuela,Porcelana,70.0,2.0,3.75,Porcelana - 70.0%
1848,Manufaktura Czekolady,Polonia,2016,Peru,Peru,70.0,3.0,3.5,Peru - 70.0%
1844,Manufaktura Czekolady,Polonia,2016,Nicaragua,Johe,70.0,3.0,3.75,Johe - 70.0%
1606,Map Chocolate,Estados Unidos,2015,Trinidad,"San Juan Estate, Cherry Blossoms at Night",70.0,3.0,2.75,"San Juan Estate, Cherry Blossoms at Night - 70.0%"
1610,Map Chocolate,Estados Unidos,2015,Colombia,Colombia,75.0,3.0,2.75,Colombia - 75.0%
1610,Map Chocolate,Estados Unidos,2015,Tanzania,"Kakoa Kamili, Both Man & Bird & Beast",72.0,3.0,3.0,"Kakoa Kamili, Both Man & Bird & Beast - 72.0%"
1474,Map Chocolate,Estados Unidos,2015,Dominican Republic,"ROIG, 2014",70.0,3.0,3.5,"ROIG, 2014 - 70.0%"
1474,Map Chocolate,Estados Unidos,2015,Peru,"Maranon, 2014",62.0,3.0,3.5,"Maranon, 2014 - 62.0%"
1478,Map Chocolate,Estados Unidos,2015,Ecuador,Ecuador,70.0,3.0,3.5,Ecuador - 70.0%
1606,Map Chocolate,Estados Unidos,2015,Nicaragua,"A case of the Xerces Blues, triple roast",70.0,3.0,3.5,"A case of the Xerces Blues, triple roast - 70.0%"
1606,Map Chocolate,Estados Unidos,2015,Peru,"Tumbes, Dear Mr. Finley, 2014",68.0,3.0,3.5,"Tumbes, Dear Mr. Finley, 2014 - 68.0%"
1634,Map Chocolate,Estados Unidos,2015,Honduras,Le Chocolat Chaud,78.0,3.0,3.5,Le Chocolat Chaud - 78.0%
1896,Map Chocolate,Estados Unidos,2016,Vietnam,"Ben Tre, Surprise Valley",75.0,3.0,3.25,"Ben Tre, Surprise Valley - 75.0%"
1956,Map Chocolate,Estados Unidos,2017,Vietnam,"Lam Dong, ""Red Poppy""",73.0,2.0,3.0,"Lam Dong, ""Red Poppy"" - 73.0%"
2262,Map Chocolate,Estados Unidos,2018,Blend,"""Peace of Wild Things""",72.0,3.0,3.0,"""Peace of Wild Things"" - 72.0%"
2262,Map Chocolate,Estados Unidos,2018,Mexico,"Tabasco, ""Late for the Train"", batch 12184",72.0,3.0,3.25,"Tabasco, ""Late for the Train"", batch 12184 - 72.0%"
2040,Map Chocolate,Estados Unidos,2018,Dominican Republic,Zorzal Reserve,72.0,3.0,3.5,Zorzal Reserve - 72.0%
1884,Marana,Perú,2016,Peru,Cusco,70.0,3.0,2.75,Cusco - 70.0%
2610,Marana,Perú,2021,Peru,"San Martin, Allima coop",80.0,3.0,3.25,"San Martin, Allima coop - 80.0%"
2610,Marana,Perú,2021,Peru,"Piura, Norandino coop, cacao blanco",70.0,3.0,3.5,"Piura, Norandino coop, cacao blanco - 70.0%"
2598,Maribea,Estados Unidos,2021,Mexico,Tabasco,72.0,3.0,2.75,Tabasco - 72.0%
2598,Maribea,Estados Unidos,2021,Bolivia,"Alto Beni, Walikewa",72.0,3.0,2.75,"Alto Beni, Walikewa - 72.0%"
2598,Maribea,Estados Unidos,2021,Brazil,"Bahia, Catongo",72.0,3.0,3.25,"Bahia, Catongo - 72.0%"
1808,Marigold's Finest,Canadá,2016,Blend,Cacao Nib Crunch,75.0,2.0,3.25,Cacao Nib Crunch - 75.0%
2158,Markham & Fitz,Estados Unidos,2018,Haiti,"Pisa, batch 58",75.0,2.0,2.75,"Pisa, batch 58 - 75.0%"
895,Marou,Vietnam,2012,Vietnam,Tien Giang,80.0,3.0,3.0,Tien Giang - 80.0%
845,Marou,Vietnam,2012,Vietnam,Ba Ria,76.0,3.0,3.5,Ba Ria - 76.0%
845,Marou,Vietnam,2012,Vietnam,Dong Nai,72.0,3.0,3.5,Dong Nai - 72.0%
845,Marou,Vietnam,2012,Vietnam,"Tien Giang, Gao Co-op",70.0,3.0,3.5,"Tien Giang, Gao Co-op - 70.0%"
849,Marou,Vietnam,2012,Vietnam,Ben Tre,78.0,3.0,3.5,Ben Tre - 78.0%
955,Marou,Vietnam,2012,Vietnam,Lam Dong,74.0,3.0,3.5,Lam Dong - 74.0%
1149,Marou,Vietnam,2013,Vietnam,"Tan Phu Dong, Treasure Island",75.0,3.0,3.5,"Tan Phu Dong, Treasure Island - 75.0%"
1650,Marou,Vietnam,2015,Vietnam,"Tan Phu Dong Island, Heart of Darkness",85.0,2.0,3.25,"Tan Phu Dong Island, Heart of Darkness - 85.0%"
1650,Marou,Vietnam,2015,Vietnam,Ben Tre,68.0,2.0,3.5,Ben Tre - 68.0%
1650,Marou,Vietnam,2015,Vietnam,"Dak Lak, Batch 2451",70.0,2.0,3.75,"Dak Lak, Batch 2451 - 70.0%"
2258,Marou,Vietnam,2018,Vietnam,"Dak Nong, Tam Farm",75.0,3.0,3.5,"Dak Nong, Tam Farm - 75.0%"
537,Mars,Estados Unidos,2010,Costa Rica,"Matina 1-6, prototype",65.0,,3.0,"Matina 1-6, prototype - 65.0%"
544,Mars,Estados Unidos,2010,Ivory Coast,"Ivory Coast, prototype",65.0,,3.0,"Ivory Coast, prototype - 65.0%"
544,Mars,Estados Unidos,2010,Nigeria,"Nigeria, prototype",65.0,,3.25,"Nigeria, prototype - 65.0%"
544,Mars,Estados Unidos,2010,Ghana,"Ghana, prototype",65.0,,3.5,"Ghana, prototype - 65.0%"
1189,Marsatta,Estados Unidos,2013,Dominican Republic,Dominican Republic,74.0,4.0,2.25,Dominican Republic - 74.0%
1189,Marsatta,Estados Unidos,2013,Dominican Republic,Dominican Republic,89.0,4.0,2.5,Dominican Republic - 89.0%
1836,Martin Mayer,Austria,2016,Bolivia,Alto Beni,76.0,3.0,2.75,Alto Beni - 76.0%
1836,Martin Mayer,Austria,2016,Haiti,Pisa,82.0,3.0,3.0,Pisa - 82.0%
1836,Martin Mayer,Austria,2016,Colombia,Tumaco,74.0,3.0,3.25,Tumaco - 74.0%
572,Mast Brothers,Estados Unidos,2010,Venezuela,Patanemo,81.0,2.0,2.75,Patanemo - 81.0%
572,Mast Brothers,Estados Unidos,2010,Venezuela,Ocumare de la Costa,75.0,2.0,3.0,Ocumare de la Costa - 75.0%
572,Mast Brothers,Estados Unidos,2010,Dominican Republic,"Dominican Republic, Coop",70.0,2.0,3.25,"Dominican Republic, Coop - 70.0%"
713,Mast Brothers,Estados Unidos,2011,Venezuela,"Chuao, Light Roast",81.0,2.0,2.75,"Chuao, Light Roast - 81.0%"
777,Mast Brothers,Estados Unidos,2011,Papua New Guinea,Papua New Guinea,71.0,2.0,2.75,Papua New Guinea - 71.0%
701,Mast Brothers,Estados Unidos,2011,Venezuela,"Chuao, Med. Roast",76.0,2.0,3.0,"Chuao, Med. Roast - 76.0%"
709,Mast Brothers,Estados Unidos,2011,Venezuela,"Chuao, Dark Roast",70.0,2.0,3.0,"Chuao, Dark Roast - 70.0%"
777,Mast Brothers,Estados Unidos,2011,Peru,San Martin,75.0,2.0,3.0,San Martin - 75.0%
777,Mast Brothers,Estados Unidos,2011,Dominican Republic,Conacado,73.0,2.0,3.25,Conacado - 73.0%
672,Mast Brothers,Estados Unidos,2011,Blend,Brooklyn Blend,72.0,2.0,3.5,Brooklyn Blend - 72.0%
773,Mast Brothers,Estados Unidos,2011,Belize,Moho River,70.0,2.0,3.5,Moho River - 70.0%
777,Mast Brothers,Estados Unidos,2011,Dominican Republic,"La Red de Guanconejo, N. Highlands coop",74.0,2.0,3.75,"La Red de Guanconejo, N. Highlands coop - 74.0%"
999,Mast Brothers,Estados Unidos,2012,Blend,Madagascar,72.0,2.0,2.5,Madagascar - 72.0%
999,Mast Brothers,Estados Unidos,2012,Venezuela,Chuao,73.0,2.0,2.75,Chuao - 73.0%
959,Mast Brothers,Estados Unidos,2012,Blend,"Shake Shack, Peru, Mad., Dom. Rep.",73.0,2.0,3.5,"Shake Shack, Peru, Mad., Dom. Rep. - 73.0%"
1359,Mast Brothers,Estados Unidos,2014,Blend,"French Laundry 20th Anniversary, Peru, Belize",75.0,2.0,3.75,"French Laundry 20th Anniversary, Peru, Belize - 75.0%"
1450,Mast Brothers,Estados Unidos,2015,Guatemala,Guatemala,76.0,2.0,3.0,Guatemala - 76.0%
1450,Mast Brothers,Estados Unidos,2015,Tanzania,Tanzania,74.0,2.0,3.25,Tanzania - 74.0%
1177,Matale,Australia,2013,Vanuatu,"Malekula P., 2013",72.0,3.0,3.5,"Malekula P., 2013 - 72.0%"
1181,Matale,Australia,2013,Blend,"PNG, Vanuatu, Mad; 2013 h.",70.0,3.0,3.75,"PNG, Vanuatu, Mad; 2013 h. - 70.0%"
1177,Matale,Australia,2013,Madagascar,"Somia, 2013",68.0,3.0,4.0,"Somia, 2013 - 68.0%"
1177,Matale,Australia,2013,Papua New Guinea,"Kulili P., 2013",74.0,3.0,4.0,"Kulili P., 2013 - 74.0%"
2704,Maui Kuia,Estados Unidos,2021,U.S.A.,"Kuia Estate, Hawaii, lot 083122",70.0,3.0,3.5,"Kuia Estate, Hawaii, lot 083122 - 70.0%"
1367,Maverick,Estados Unidos,2014,Belize,Maya Mountain,70.0,2.0,3.25,Maya Mountain - 70.0%
1367,Maverick,Estados Unidos,2014,Dominican Republic,Elvesia,70.0,2.0,3.25,Elvesia - 70.0%
1430,Maverick,Estados Unidos,2014,Peru,Tumbes,82.0,2.0,3.25,Tumbes - 82.0%
1430,Maverick,Estados Unidos,2014,Peru,"Morropon, Norandiono Coop, Piura",63.0,3.0,3.5,"Morropon, Norandiono Coop, Piura - 63.0%"
2482,Maverick,Estados Unidos,2020,U.S.A.,"Hawai'i Island, Big Island, Mauna Kea",70.0,3.0,3.0,"Hawai'i Island, Big Island, Mauna Kea - 70.0%"
2486,Maverick,Estados Unidos,2020,Vietnam,"Dak Nong, Marou Cacao",75.0,3.0,3.0,"Dak Nong, Marou Cacao - 75.0%"
2482,Maverick,Estados Unidos,2020,Madagascar,"Akesson P., Sambirano",65.0,3.0,3.25,"Akesson P., Sambirano - 65.0%"
1728,Mayacama,Estados Unidos,2016,Dominican Republic,Hispaniola,72.0,2.0,3.0,Hispaniola - 72.0%
2474,McGuire,Canadá,2020,Guatemala,"Cahabon E., ""Adioesmac""",70.0,3.0,2.5,"Cahabon E., ""Adioesmac"" - 70.0%"
2478,McGuire,Canadá,2020,Belize,"Maya Mountain, Toledo",70.0,3.0,3.25,"Maya Mountain, Toledo - 70.0%"
1287,Meadowlands,Estados Unidos,2014,Bolivia,Bolivia,70.0,2.0,2.5,Bolivia - 70.0%
1287,Meadowlands,Estados Unidos,2014,Venezuela,Venezuela,70.0,2.0,2.75,Venezuela - 70.0%
1287,Meadowlands,Estados Unidos,2014,Belize,Belize,70.0,2.0,3.0,Belize - 70.0%
1291,Meadowlands,Estados Unidos,2014,Nicaragua,"Nicaragua, w/ inbs",70.0,2.0,3.0,"Nicaragua, w/ inbs - 70.0%"
1291,Meadowlands,Estados Unidos,2014,Dominican Republic,Dominican Republic,70.0,2.0,3.5,Dominican Republic - 70.0%
2362,Mellow,Dinamarca,2019,Ecuador,"Camino Verde, Duran Region",85.0,2.0,2.5,"Camino Verde, Duran Region - 85.0%"
2362,Mellow,Dinamarca,2019,Dominican Republic,"Oko Caribe, El Cibao, 2018 Harvest",70.0,2.0,2.75,"Oko Caribe, El Cibao, 2018 Harvest - 70.0%"
2362,Mellow,Dinamarca,2019,Philippines,"Kablon Farms, Mindanao Island, 2018 harvest",70.0,2.0,3.25,"Kablon Farms, Mindanao Island, 2018 harvest - 70.0%"
2362,Mellow,Dinamarca,2019,Tanzania,"Kokoa Kamili, 2018 harvest, Mbingu Village",70.0,2.0,3.25,"Kokoa Kamili, 2018 harvest, Mbingu Village - 70.0%"
837,Menakao (aka Cinagra),Madagascar,2012,Madagascar,Madagascar,80.0,4.0,2.5,Madagascar - 80.0%
841,Menakao (aka Cinagra),Madagascar,2012,Madagascar,Madagascar,72.0,4.0,2.5,Madagascar - 72.0%
1347,Mesocacao,Honduras,2014,Honduras,Honduras,80.0,3.0,3.25,Honduras - 80.0%
1351,Mesocacao,Honduras,2014,Nicaragua,"La Tronca, Matagalpa",70.0,3.0,3.25,"La Tronca, Matagalpa - 70.0%"
1347,Mesocacao,Honduras,2014,Honduras,Honduras,70.0,3.0,3.5,Honduras - 70.0%
1351,Mesocacao,Honduras,2014,Nicaragua,"La Tronca, Matagalpa",80.0,3.0,3.5,"La Tronca, Matagalpa - 80.0%"
1494,Mesocacao,Honduras,2015,El Salvador,El Salvador,80.0,3.0,2.75,El Salvador - 80.0%
1494,Mesocacao,Honduras,2015,El Salvador,El Salvador,70.0,3.0,3.0,El Salvador - 70.0%
2250,Mestico,Baasil,2018,Brazil,"Fazenda Bonanca, Bahia",75.0,3.0,2.5,"Fazenda Bonanca, Bahia - 75.0%"
1267,Metiisto,Suecia,2014,Brazil,"Fazenda Sempre Firme P., Bahia, batch 7",70.0,3.0,3.0,"Fazenda Sempre Firme P., Bahia, batch 7 - 70.0%"
1267,Metiisto,Suecia,2014,Madagascar,"Akesson Estate, batch 10",72.0,3.0,3.5,"Akesson Estate, batch 10 - 72.0%"
2166,Metiisto,Australia,2018,Solomon Islands,"Patovaki, Paspaskato Is",72.0,3.0,3.25,"Patovaki, Paspaskato Is - 72.0%"
2170,Metiisto,Australia,2018,Solomon Islands,Tenaru,67.0,3.0,3.75,Tenaru - 67.0%
1688,Metropolitan,Amsterdam,2015,Blend,South America,70.0,3.0,3.5,South America - 70.0%
2210,Meybol,Alemania,2018,Peru,Piura Blanco,70.0,3.0,3.5,Piura Blanco - 70.0%
24,Michel Cluizel,Francia,2006,Blend,Carre Amer,60.0,4.0,2.0,Carre Amer - 60.0%
24,Michel Cluizel,Francia,2006,Blend,Carre Grand Noir,85.0,4.0,2.0,Carre Grand Noir - 85.0%
81,Michel Cluizel,Francia,2006,Blend,Noir Infini,99.0,4.0,2.0,Noir Infini - 99.0%
24,Michel Cluizel,Francia,2006,Sao Tome,Tamarina,70.0,4.0,3.0,Tamarina - 70.0%
24,Michel Cluizel,Francia,2006,Dominican Republic,Los Ancones P.,67.0,4.0,3.75,Los Ancones P. - 67.0%
24,Michel Cluizel,Francia,2006,Madagascar,Mangaro P.,65.0,4.0,3.75,Mangaro P. - 65.0%
24,Michel Cluizel,Francia,2006,Papua New Guinea,Maralumi P.,64.0,4.0,3.75,Maralumi P. - 64.0%
117,Michel Cluizel,Francia,2007,Venezuela,"Carenero Superior, Concepcion",66.0,4.0,3.5,"Carenero Superior, Concepcion - 66.0%"
135,Michel Cluizel,Francia,2007,Sao Tome,Vila Gracinda,67.0,4.0,3.5,Vila Gracinda - 67.0%
963,Michel Cluizel,Francia,2012,Mexico,"Chiapas, Mokaya P.",66.0,4.0,3.75,"Chiapas, Mokaya P. - 66.0%"
2020,Michel Cluizel,Francia,2017,Colombia,El Jardin,69.0,4.0,3.25,El Jardin - 69.0%
2270,Michel Cluizel,Francia,2019,Brazil,Riachuelo Plantation,70.0,4.0,3.0,Riachuelo Plantation - 70.0%
2438,Michel Cluizel,Francia,2019,Guatemala,La Laguna Plantation,70.0,4.0,3.5,La Laguna Plantation - 70.0%
887,Middlebury,Estados Unidos,2012,Blend,Houseblend,65.0,4.0,1.5,Houseblend - 65.0%
887,Middlebury,Estados Unidos,2012,Bolivia,Alto Beni,75.0,4.0,2.0,Alto Beni - 75.0%
887,Middlebury,Estados Unidos,2012,Indonesia,"Balinese, Java",70.0,4.0,2.5,"Balinese, Java - 70.0%"
1117,Middlebury,Estados Unidos,2013,Dominican Republic,La Red,75.0,3.0,2.5,La Red - 75.0%
1117,Middlebury,Estados Unidos,2013,Belize,Belize,80.0,4.0,3.25,Belize - 80.0%
1538,Middlebury,Estados Unidos,2015,Tanzania,Kokoa Kamili,75.0,3.0,3.25,Kokoa Kamili - 75.0%
1490,Middlebury,Estados Unidos,2015,Belize,Maya Mountain,80.0,3.0,3.5,Maya Mountain - 80.0%
1490,Middlebury,Estados Unidos,2015,Trinidad,San Juan Estate,70.0,3.0,3.5,San Juan Estate - 70.0%
1538,Middlebury,Estados Unidos,2015,Nicaragua,"Matagalpa, Cacao Bisiesto",70.0,3.0,3.5,"Matagalpa, Cacao Bisiesto - 70.0%"
